Date,co,no2,o3,pm10,pm25,so2,Temp,Rain,Cloud,Pressure,Wind,Gust
2024-01-11,7.0,15.0,5.0,16.0,78.0,15.0,18.12,0.3,100.0,1017.25,8.0,11.12
2024-01-12,9.0,19.0,5.0,44.0,63.5,8.0,17.75,0.45,100.0,1017.38,6.75,10.75
2024-01-13,9.0,22.0,7.0,62.0,105.0,8.0,18.5,0.5,100.0,1017.5,4.25,8.25
2024-01-14,10.0,26.0,6.0,67.0,138.0,8.0,20.88,0.25,91.88,1018.62,6.88,10.12
2024-01-15,10.0,31.0,7.0,68.0,128.5,8.0,21.5,0.09,71.5,1018.62,9.62,15.38
2024-01-16,10.0,27.0,5.0,64.0,122.5,9.0,20.5,0.25,99.88,1017.62,12.5,17.75
2024-01-17,14.19,23.79,23.36,49.42,126.0,10.39,21.38,0.1,74.88,1016.5,11.25,19.12
2024-01-18,21.28,18.63,16.64,80.27,110.0,6.76,21.75,0.0,83.88,1014.62,13.62,20.5
2024-01-19,17.25,25.5,5.93,44.45,111.0,11.29,22.38,0.01,64.0,1013.0,13.5,21.0
2024-01-20,22.46,20.56,11.65,100.46,119.0,15.03,21.75,0.25,76.12,1014.5,11.88,18.12
2024-01-21,14.02,21.55,7.51,90.12,128.0,15.39,18.25,0.1,99.62,1017.0,11.25,18.12
2024-01-22,11.79,14.44,7.03,56.88,57.0,14.1,12.25,0.48,100.0,1022.38,21.5,28.38
2024-01-23,5.0,15.0,9.0,40.0,118.0,7.0,9.38,0.05,100.0,1027.75,16.75,22.5
2024-01-24,5.0,15.0,12.0,49.0,103.5,7.0,10.0,0.0,100.0,1027.75,11.25,17.75
2024-01-25,4.0,14.0,10.0,54.0,123.5,7.0,11.25,0.0,98.25,1027.62,8.5,14.88
2024-01-26,5.0,13.0,8.0,46.0,142.5,8.0,11.75,0.0,99.62,1026.5,7.0,12.62
2024-01-27,4.0,12.0,11.0,40.0,141.5,8.0,12.5,0.01,100.0,1024.88,7.25,12.88
2024-01-28,7.0,18.0,10.0,50.0,122.0,8.0,12.38,0.0,100.0,1025.5,10.12,15.0
2024-01-29,10.0,24.0,6.0,68.0,143.5,8.0,13.62,0.0,96.75,1022.38,5.62,10.0
2024-01-30,13.0,25.0,6.0,79.0,176.0,8.0,17.12,0.0,74.12,1018.62,5.0,8.0
2024-01-31,13.0,26.0,6.0,84.0,185.5,8.0,19.0,0.0,97.12,1016.0,4.88,7.38
2024-02-01,11.0,23.0,10.0,83.0,187.0,8.0,22.0,0.0,86.75,1014.0,8.38,12.25
2024-02-02,6.0,18.0,6.0,50.0,173.0,8.0,22.88,0.01,74.38,1013.0,14.62,20.38
2024-02-03,5.0,16.0,8.0,45.0,99.0,7.0,23.0,0.11,85.25,1012.75,16.5,23.88
2024-02-04,5.0,15.0,7.0,49.0,97.0,7.0,23.75,0.02,82.75,1012.0,13.12,20.25
2024-02-05,8.0,9.0,6.0,54.0,90.5,7.0,23.0,0.05,85.25,1014.0,16.25,22.5
2024-02-06,6.0,1.0,5.0,48.0,114.0,8.0,22.38,0.12,90.0,1013.88,14.38,20.62
2024-02-07,4.0,1.0,10.0,28.0,113.0,9.58,18.62,0.16,94.62,1014.5,15.12,20.75
2024-02-08,4.0,1.0,17.0,34.0,89.0,7.0,13.75,0.02,99.88,1017.0,13.75,18.88
2024-02-09,4.0,5.0,18.0,58.0,100.5,7.0,14.0,0.0,88.62,1023.5,14.88,20.0
2024-02-10,5.0,9.0,16.0,42.0,158.5,7.0,17.0,0.0,49.38,1026.5,8.25,13.12
2024-02-11,4.0,11.0,16.0,54.0,118.0,7.0,18.5,0.0,20.12,1025.88,7.38,11.75
2024-02-12,2.0,6.0,13.0,43.0,132.0,7.0,18.88,0.0,29.88,1022.62,11.88,16.5
2024-02-13,3.0,6.0,13.0,43.0,101.0,7.0,19.5,0.0,79.38,1020.12,10.62,17.0
2024-02-14,7.0,7.0,9.0,57.0,92.0,7.0,21.62,0.02,60.88,1017.38,14.62,21.25
2024-02-15,7.0,6.0,10.0,63.0,110.5,8.0,21.38,0.05,92.38,1018.12,7.88,12.0
2024-02-16,5.0,4.0,11.0,54.0,143.5,8.0,21.5,0.0,69.5,1018.12,9.62,14.62
2024-02-17,4.0,4.0,8.0,48.0,118.0,7.0,21.75,0.05,48.62,1013.12,14.62,21.38
2024-02-18,6.0,4.0,6.0,49.0,103.5,7.0,24.38,0.02,74.75,1010.38,16.0,23.12
2024-02-19,5.0,3.0,6.0,52.0,94.0,7.0,25.0,0.01,64.75,1009.12,15.5,21.0
2024-02-20,6.0,4.0,7.0,56.0,116.0,7.0,25.75,0.0,71.25,1007.75,17.25,24.62
2024-02-21,8.0,4.0,6.0,55.0,111.5,7.0,26.38,0.12,51.38,1007.5,16.75,23.0
2024-02-22,7.0,3.0,6.0,52.0,102.5,7.0,25.38,0.02,87.75,1010.88,15.75,22.0
2024-02-23,4.0,2.0,5.0,17.0,127.0,8.0,21.62,0.16,97.75,1015.12,13.0,20.38
2024-02-24,4.0,2.0,5.0,22.0,54.0,8.0,17.25,0.25,99.62,1019.0,13.12,19.12
2024-02-25,5.0,3.0,5.0,34.0,53.5,8.0,14.5,0.06,99.25,1019.88,5.62,11.38
2024-02-26,4.0,3.0,6.0,26.0,96.5,8.0,16.88,0.0,99.5,1019.0,7.0,11.12
2024-02-27,6.0,3.0,5.0,43.0,64.5,8.0,15.12,0.05,100.0,1019.62,8.88,13.25
2024-02-28,4.0,2.0,9.0,29.0,119.5,8.0,16.62,0.0,99.25,1016.0,6.5,9.12
2024-02-29,5.0,3.0,11.0,27.0,68.5,8.0,17.75,0.04,99.0,1016.62,10.38,16.0
2024-03-01,6.0,3.0,12.0,42.0,67.5,8.0,14.25,0.0,100.0,1020.75,13.12,19.88
2024-03-02,5.0,3.0,10.0,58.0,117.5,8.0,14.0,0.0,99.5,1020.5,8.25,12.75
2024-03-03,12.0,3.0,7.0,70.0,148.0,8.0,17.75,0.0,87.75,1014.0,10.38,16.62
2024-03-04,12.0,3.0,16.0,111.0,167.5,8.0,22.38,0.0,53.25,1006.38,8.12,12.88
2024-03-05,9.0,2.0,14.0,93.0,214.5,8.0,25.12,0.0,12.5,1003.0,7.75,14.0
2024-03-06,8.0,2.0,11.0,73.0,188.0,7.0,24.88,0.0,29.0,1007.0,14.12,21.25
2024-03-07,10.0,1.0,7.0,86.0,149.5,8.0,21.0,0.0,92.25,1013.62,10.88,14.88
2024-03-08,7.0,1.0,7.0,77.0,182.5,8.0,19.38,0.0,100.0,1016.12,9.25,13.88
2024-03-09,6.0,1.0,6.0,41.0,173.0,8.0,18.75,0.02,100.0,1016.0,8.25,12.38
2024-03-10,9.0,1.0,10.0,45.0,99.0,9.0,17.88,0.05,100.0,1017.5,6.12,10.88
2024-03-11,9.0,1.0,10.0,78.0,95.0,8.0,19.25,0.02,100.0,1019.38,9.0,15.25
2024-03-12,9.0,1.0,9.0,66.0,163.0,8.0,20.12,0.0,94.12,1016.38,9.12,13.38
2024-03-13,9.0,1.0,7.0,44.0,140.0,8.0,21.88,0.02,99.62,1013.88,13.12,17.62
2024-03-14,11.0,1.0,5.0,62.0,108.5,8.0,21.0,0.18,100.0,1013.12,9.12,12.75
2024-03-15,7.0,1.0,9.0,58.0,122.5,8.0,22.25,0.14,98.5,1012.12,10.25,15.62
2024-03-16,6.0,1.0,8.0,57.0,109.0,8.0,23.88,0.02,80.5,1013.75,12.75,18.38
2024-03-17,8.0,1.0,10.0,53.0,116.0,7.0,24.12,0.04,76.75,1012.88,13.12,19.38
2024-03-18,5.0,1.0,15.0,43.0,103.0,7.0,24.88,0.08,70.0,1012.0,14.62,20.38
2024-03-19,10.0,1.0,8.0,58.0,86.5,8.0,20.38,1.22,98.75,1018.75,14.75,25.0
2024-03-20,9.0,1.0,14.0,78.0,103.0,8.0,18.88,0.02,100.0,1022.25,7.38,10.62
2024-03-21,8.0,1.0,13.0,72.0,141.5,8.0,21.5,0.0,50.12,1015.25,12.38,16.5
2024-03-22,5.0,1.0,9.0,56.0,136.5,8.0,23.12,0.0,84.62,1008.0,15.12,21.38
2024-03-23,6.0,1.0,11.0,54.0,110.0,7.0,25.38,0.01,71.75,1006.25,17.75,25.38
2024-03-24,7.0,1.0,11.0,56.0,106.5,7.0,25.25,0.02,82.12,1008.62,15.12,23.0
2024-03-25,6.0,1.0,11.0,59.0,100.0,7.0,25.5,0.08,74.5,1010.88,13.25,18.0
2024-03-26,5.0,1.0,10.0,60.0,97.5,7.0,25.75,0.01,66.5,1013.88,13.25,20.75
2024-03-27,8.0,1.0,11.0,63.0,122.5,7.0,25.62,0.02,69.75,1014.0,15.38,21.88
2024-03-28,9.0,1.0,10.0,67.0,122.5,8.0,24.12,0.9,86.12,1011.88,9.25,14.62
2024-03-29,8.0,1.0,8.0,67.0,125.5,8.0,25.25,0.06,64.0,1012.0,9.25,15.62
2024-03-30,7.0,1.0,11.0,68.0,129.5,7.0,26.5,0.21,71.75,1009.38,13.12,18.62
2024-03-31,7.0,1.0,11.0,77.0,135.5,7.0,27.12,0.0,38.5,1006.5,10.0,14.38
2024-04-01,7.0,1.0,11.0,72.0,138.5,7.0,28.5,0.0,10.88,1002.75,13.75,19.25
2024-04-02,8.0,1.0,11.0,78.0,128.0,8.0,29.0,0.0,6.75,1002.0,15.25,22.62
2024-04-03,8.0,1.0,11.0,73.0,133.0,7.0,29.12,0.0,11.12,1002.75,13.75,19.62
2024-04-04,5.0,1.0,11.0,59.0,125.5,8.0,28.38,0.0,44.12,1004.25,14.12,20.38
2024-04-05,6.0,1.0,10.0,54.0,100.0,7.0,26.75,0.0,68.0,1006.38,16.75,24.75
2024-04-06,8.0,1.0,10.0,47.0,63.0,7.0,26.38,0.01,73.5,1009.0,15.5,23.38
2024-04-07,7.0,1.0,10.0,48.0,65.0,7.0,26.25,0.12,76.62,1006.62,14.38,20.5
2024-04-08,9.0,1.0,6.0,56.0,45.0,7.0,23.12,0.1,97.62,1011.12,9.38,14.12
2024-04-09,11.0,1.0,7.0,67.0,79.0,8.0,22.25,0.02,99.88,1014.12,4.75,9.38
2024-04-10,9.0,1.0,10.0,61.0,99.0,8.0,24.25,0.02,85.5,1013.62,9.38,14.75
2024-04-11,6.0,1.0,10.0,61.0,86.0,7.0,25.88,0.01,65.75,1012.5,13.5,19.0
2024-04-12,4.0,1.0,10.0,54.0,72.0,7.0,27.25,0.0,57.5,1010.62,16.12,24.38
2024-04-13,5.0,1.0,10.0,59.0,55.0,7.0,27.38,0.01,57.0,1008.38,17.5,25.62
2024-04-14,7.0,1.0,11.0,66.0,84.63,8.0,27.38,0.02,61.0,1008.62,15.25,22.25
2024-04-15,4.0,1.0,10.0,58.0,106.31,8.0,26.5,0.02,68.25,1009.5,11.62,20.75
2024-04-16,5.0,1.0,10.0,56.0,92.45,7.0,27.5,0.0,19.88,1007.75,15.5,24.12
2024-04-17,5.0,1.0,10.0,57.0,86.72,8.0,27.75,0.02,27.25,1005.88,13.88,21.75
2024-04-18,6.0,1.0,10.0,59.0,58.31,7.0,27.75,0.0,28.25,1004.38,14.62,20.88
2024-04-19,7.0,1.0,11.0,69.0,86.08,7.0,29.0,0.06,54.0,1002.38,13.75,24.12
2024-04-20,6.0,1.0,9.0,68.0,47.53,7.0,29.88,0.0,45.62,1001.12,12.5,19.88
2024-04-21,9.0,1.0,9.0,63.0,76.97,7.0,28.38,0.01,61.38,1002.88,12.25,20.75
2024-04-22,9.0,1.0,19.01,67.0,131.0,8.0,27.75,0.04,59.12,1004.38,13.5,18.62
2024-04-23,9.0,1.0,9.0,72.0,122.0,8.0,26.88,0.08,83.75,1005.0,9.88,16.88
2024-04-24,7.0,1.0,19.81,65.0,143.5,8.0,26.12,0.1,89.25,1006.12,8.12,15.0
2024-04-25,9.0,1.0,9.0,75.0,128.5,7.0,28.0,0.0,34.5,1003.25,10.62,17.25
2024-04-26,7.0,1.0,9.0,76.0,136.0,8.0,29.75,0.0,34.5,1000.25,8.5,15.38
2024-04-27,6.74,19.93,21.99,57.13,139.0,16.54,32.5,0.0,4.75,999.88,11.25,17.75
2024-04-28,10.98,10.42,25.8,43.62,152.0,13.38,31.0,0.0,2.62,1001.38,10.62,18.62
2024-04-29,13.11,15.61,29.57,24.78,143.0,11.41,31.5,0.0,16.38,1001.12,13.0,19.0
2024-04-30,11.49,12.22,37.86,30.07,156.0,10.12,32.12,0.0,17.25,998.62,10.5,20.38
2024-05-01,7.06,8.91,32.47,49.92,116.0,13.62,27.5,0.02,76.38,1003.88,12.38,23.0
2024-05-02,9.59,12.19,36.26,28.62,104.0,10.55,24.88,0.28,98.62,1007.25,7.38,13.5
2024-05-03,9.86,16.32,13.11,44.64,97.0,10.02,26.75,0.98,80.12,1006.75,11.25,19.0
2024-05-04,12.67,10.59,27.78,30.49,114.0,10.18,27.38,0.0,70.88,1005.0,9.12,16.5
2024-05-05,13.27,19.57,20.85,33.49,104.0,15.73,26.88,0.0,87.88,1006.62,12.75,21.12
2024-05-06,8.44,14.9,21.42,42.42,108.0,12.66,26.75,1.0,77.38,1009.62,11.12,18.75
2024-05-07,9.0,1.0,9.0,56.0,147.0,8.0,26.88,0.45,69.62,1010.88,9.5,16.25
2024-05-08,6.0,1.0,9.0,44.0,96.0,8.0,27.25,0.39,66.62,1011.12,11.5,16.88
2024-05-09,7.0,1.0,22.3,58.0,72.0,8.0,26.12,0.94,78.62,1011.88,10.62,18.0
2024-05-10,4.0,1.0,9.0,49.0,98.5,8.0,26.12,0.24,64.88,1011.12,13.25,19.88
2024-05-11,6.0,1.0,43.55,50.0,82.0,17.79,28.25,0.04,57.25,1009.5,13.25,21.25
2024-05-12,5.0,1.0,9.0,35.0,80.5,8.0,27.12,1.91,85.38,1010.0,8.5,15.25
2024-05-13,6.0,1.0,12.0,56.0,67.5,8.0,26.5,0.36,70.38,1011.25,10.38,17.38
2024-05-14,8.0,1.0,10.0,50.0,108.5,8.0,27.12,0.05,78.0,1010.75,7.62,12.0
2024-05-15,7.0,1.0,10.0,60.0,82.0,8.0,27.12,0.29,78.75,1011.88,8.62,14.38
2024-05-16,6.0,1.0,12.0,60.0,103.5,8.0,26.25,1.4,94.0,1013.0,8.38,14.5
2024-05-17,3.0,1.0,11.0,48.0,98.0,8.0,26.38,0.02,70.88,1009.5,10.5,16.38
2024-05-18,5.0,1.0,12.0,45.0,67.5,8.0,27.38,0.06,80.5,1004.88,9.75,16.12
2024-05-19,9.0,1.0,10.0,50.0,69.5,8.0,26.88,0.79,97.75,1003.62,9.88,17.62
2024-05-20,8.0,1.0,11.0,64.0,84.5,8.0,27.5,0.22,82.0,1006.38,7.75,14.12
2024-05-21,5.0,1.0,16.0,59.0,111.5,8.0,27.5,0.04,41.62,1008.0,8.75,13.88
2024-05-22,10.0,1.0,11.0,63.0,109.0,8.0,28.12,0.35,75.38,1008.0,6.5,12.25
2024-05-23,8.0,1.0,10.0,73.0,117.5,8.0,27.75,0.28,67.0,1006.75,7.38,13.38
2024-05-24,6.0,1.0,11.0,37.0,118.5,8.0,27.88,0.29,50.88,1006.62,11.75,18.75
2024-05-25,4.0,1.0,14.0,33.0,54.5,8.0,28.12,0.21,59.5,1005.88,11.75,19.25
2024-05-26,8.0,1.0,13.0,54.0,49.5,8.0,28.25,0.11,80.88,1004.62,11.62,19.25
2024-05-27,8.0,1.0,13.0,65.0,65.5,8.0,28.75,0.04,68.12,1001.0,6.88,12.88
2024-05-28,6.0,1.0,14.0,56.0,96.0,8.0,29.0,0.0,71.5,999.5,4.62,8.62
2024-05-29,6.0,1.0,13.0,50.0,76.5,8.0,29.88,0.01,68.38,999.5,8.75,14.62
2024-05-30,8.0,1.0,10.0,39.0,62.5,8.0,27.88,1.69,84.38,1001.5,14.38,22.38
2024-05-31,8.0,1.0,10.0,63.0,62.0,8.0,26.12,0.01,92.25,1005.38,10.12,15.0
2024-06-01,6.0,1.0,11.0,60.0,112.0,8.0,29.25,0.0,41.88,1005.5,8.38,12.75
2024-06-02,7.0,1.0,12.0,58.0,106.5,8.0,29.0,0.38,71.5,1005.0,8.62,14.88
2024-06-03,7.0,1.0,12.0,56.0,88.0,8.0,29.88,0.92,62.88,1002.25,7.12,12.62
2024-06-04,5.0,1.0,12.0,50.0,91.5,8.0,27.75,1.56,67.88,1003.88,9.0,14.62
2024-06-05,7.0,1.0,8.0,35.0,67.5,8.0,26.38,3.76,93.25,1006.62,11.62,19.0
2024-06-06,11.0,1.0,9.0,66.0,60.0,6.0,24.62,2.0,100.0,1008.25,7.5,12.88
2024-06-07,7.0,1.0,6.0,54.0,116.0,4.0,27.12,0.26,92.62,1004.75,5.12,10.38
2024-06-08,9.0,1.0,7.0,33.0,67.5,4.0,27.5,2.45,69.5,1002.5,5.75,11.62
2024-06-09,9.0,1.0,6.0,52.0,67.5,4.0,27.38,1.59,77.0,1002.88,6.88,12.88
2024-06-10,7.0,1.0,9.0,51.0,79.0,4.0,27.12,2.21,82.62,1004.25,8.38,14.38
2024-06-11,7.0,1.0,11.0,55.0,73.0,4.0,28.38,0.09,73.12,1004.25,8.25,12.0
2024-06-12,8.0,1.0,10.0,61.0,90.5,4.0,30.75,0.11,54.62,1002.25,8.38,13.12
2024-06-13,9.0,1.0,9.0,65.0,72.5,4.0,31.25,0.0,26.12,1000.0,6.75,12.25
2024-06-14,8.0,1.0,10.0,90.0,81.0,4.0,31.62,0.0,37.75,999.0,7.75,13.12
2024-06-15,6.0,1.0,10.0,68.0,174.0,4.0,29.25,0.0,72.62,1001.5,7.38,12.75
2024-06-16,8.0,1.0,9.0,55.0,112.0,4.0,28.62,0.28,74.12,1002.75,5.62,10.5
2024-06-17,8.0,1.0,8.0,54.0,78.5,4.0,30.88,0.35,82.38,1001.12,6.75,12.5
2024-06-18,6.0,1.0,10.0,53.0,87.5,4.0,30.5,0.0,47.5,1000.25,4.12,7.75
2024-06-19,8.0,1.0,10.0,57.0,74.5,4.0,30.62,0.01,59.38,999.75,8.12,14.62
2024-06-20,6.0,1.0,10.0,51.0,89.5,4.0,32.12,0.0,35.88,999.0,9.12,15.88
2024-06-21,4.0,1.0,10.0,41.0,80.0,10.0,31.75,0.19,74.25,1000.0,12.38,18.88
2024-06-22,6.0,1.0,9.0,47.0,56.5,9.76,30.88,0.22,61.88,1001.38,12.62,19.12
2024-06-23,8.0,1.0,9.0,35.0,73.0,4.0,30.12,0.04,68.12,1002.25,9.5,16.5
2024-06-24,8.0,1.0,9.0,42.0,48.5,4.0,28.5,0.72,85.12,1001.88,7.75,14.0
2024-06-25,8.0,1.0,8.0,43.0,70.0,4.0,28.25,1.8,70.38,1003.62,9.5,16.88
2024-06-26,7.0,1.0,8.0,35.0,59.0,4.0,27.62,0.89,82.38,1006.5,9.25,16.88
2024-06-27,5.0,1.0,8.0,37.0,47.0,4.0,28.38,0.57,79.62,1007.5,11.0,19.0
2024-06-28,4.0,1.0,10.0,39.0,47.5,4.0,29.5,0.16,74.88,1004.5,15.38,23.12
2024-06-29,5.0,1.0,10.0,46.0,50.0,4.0,31.12,0.0,38.38,1001.5,10.62,19.62
2024-06-30,7.0,1.0,9.0,53.0,51.0,4.0,32.38,0.0,32.5,999.88,8.88,15.5
2024-07-01,6.0,1.0,9.0,56.0,55.5,4.0,31.25,0.0,38.0,998.88,9.62,16.75
2024-07-02,11.0,1.0,9.0,55.0,88.5,4.0,29.75,0.72,68.62,1001.12,5.25,10.88
2024-07-03,5.0,1.0,9.0,33.0,89.0,4.0,28.38,1.8,76.5,1005.88,6.0,14.25
2024-07-04,3.0,1.0,9.0,27.0,40.5,4.0,29.38,0.29,66.0,1007.5,13.62,21.12
2024-07-05,5.0,1.0,8.0,47.0,37.0,4.0,29.62,0.04,75.25,1004.75,13.38,20.0
2024-07-06,3.0,1.0,10.0,32.0,61.0,4.0,29.88,0.04,62.62,1003.5,11.75,19.75
2024-07-07,4.0,1.0,10.0,35.0,42.5,4.0,29.88,0.29,53.25,1004.38,15.5,22.75
2024-07-08,5.0,1.0,10.0,37.0,47.0,4.0,30.38,0.01,67.5,1003.5,16.38,22.88
2024-07-09,8.0,1.0,11.0,48.0,52.5,4.0,30.62,0.04,71.5,1003.25,12.38,20.25
2024-07-10,7.0,1.0,9.0,53.0,55.0,4.0,30.75,0.77,64.62,1002.75,9.75,15.12
2024-07-11,7.0,1.0,11.0,44.0,59.0,4.0,31.0,0.44,66.62,1001.75,8.88,16.75
2024-07-12,5.0,1.0,11.0,39.0,41.0,4.0,31.0,0.01,63.25,999.88,8.75,14.62
2024-07-13,6.0,1.0,9.0,33.0,37.0,4.0,30.5,0.2,64.38,999.38,11.25,18.38
2024-07-14,4.0,1.0,9.0,34.0,36.0,4.0,29.38,0.49,76.62,1003.12,12.12,19.38
2024-07-15,6.0,1.0,9.0,38.0,43.0,10.39,29.0,1.06,77.0,1004.88,5.5,11.88
2024-07-16,6.0,1.0,9.0,48.0,50.0,7.06,28.75,1.44,74.75,1004.88,7.12,16.25
2024-07-17,7.0,1.0,8.0,28.0,50.0,4.0,28.38,1.84,72.62,1004.12,7.88,14.5
2024-07-18,10.0,1.0,9.0,44.0,32.0,7.23,27.75,1.17,92.25,1003.5,8.38,16.38
2024-07-19,9.0,1.0,10.0,48.0,51.0,4.0,28.25,0.92,72.88,1002.75,10.12,17.12
2024-07-20,6.0,1.0,14.0,52.0,57.0,4.0,28.38,0.19,79.75,1003.62,10.62,16.88
2024-07-21,6.0,1.0,9.0,39.0,51.0,4.0,29.0,0.75,76.88,1004.38,7.5,13.5
2024-07-22,5.0,1.0,16.31,27.0,55.0,4.0,29.12,0.21,51.12,1002.0,6.88,12.75
2024-07-23,6.2,17.19,13.41,30.5,38.0,12.57,27.25,4.68,72.88,997.5,10.75,17.0
2024-07-24,10.0,1.0,7.0,36.0,26.42,4.0,26.5,3.78,95.5,995.62,6.75,13.5
2024-07-25,8.0,1.0,10.0,54.0,44.0,4.0,28.38,0.06,83.88,994.75,7.25,13.0
2024-07-26,6.0,1.0,10.0,60.0,66.0,4.0,31.38,0.0,7.88,994.38,7.12,12.12
2024-07-27,6.0,1.0,8.0,36.0,82.0,4.0,32.75,0.0,25.62,996.75,7.38,12.12
2024-07-28,10.0,1.0,8.0,43.0,57.0,4.0,29.5,0.7,74.12,1000.25,8.88,14.0
2024-07-29,8.0,1.0,8.0,33.0,48.0,4.0,26.38,2.54,84.5,1000.88,7.38,12.5
2024-07-30,7.0,1.0,7.0,32.0,39.0,4.0,26.88,1.05,87.75,1002.62,5.12,10.38
2024-07-31,7.0,1.0,7.0,44.0,29.0,4.0,26.0,0.01,84.5,1003.38,6.0,9.62
2024-08-01,6.0,1.0,7.0,42.0,42.0,4.0,26.75,0.15,78.25,1004.0,9.25,16.0
2024-08-02,8.0,1.0,6.0,48.0,32.0,4.0,27.0,0.62,76.75,1003.12,11.12,17.38
2024-08-03,5.0,1.0,7.0,39.0,43.0,4.0,27.38,0.56,77.0,1004.88,7.25,13.25
2024-08-04,8.0,1.0,8.0,49.0,41.0,4.0,28.88,0.04,61.25,1005.62,8.62,14.25
2024-08-05,8.0,1.0,7.0,49.0,60.0,4.0,29.25,1.26,71.0,1005.12,7.88,14.25
2024-08-06,8.0,1.0,7.0,54.0,56.0,4.0,29.25,0.26,73.5,1004.5,8.38,13.88
2024-08-07,7.0,1.0,7.0,48.0,66.0,4.0,30.12,0.01,70.75,1003.88,8.75,15.62
2024-08-08,5.0,1.0,7.0,40.0,54.0,4.0,30.5,0.16,53.5,1003.62,9.25,17.12
2024-08-09,6.0,1.0,8.0,47.0,43.0,4.0,31.88,0.0,28.0,1000.88,9.75,17.38
2024-08-10,5.0,1.0,6.0,35.0,51.0,4.0,32.0,0.0,40.38,999.62,7.62,13.62
2024-08-11,9.0,1.0,7.0,58.0,32.0,4.0,30.38,1.08,65.5,1000.0,8.88,16.25
2024-08-12,5.0,1.0,8.0,41.0,77.0,4.0,27.25,0.91,77.12,1001.5,6.75,11.25
2024-08-13,5.0,1.0,7.0,30.0,70.5,4.0,28.0,1.16,76.38,1003.38,8.25,14.12
2024-08-14,6.0,1.0,7.0,44.0,56.5,4.0,27.62,0.4,79.12,1005.38,10.0,15.88
2024-08-15,7.0,1.0,7.0,57.0,71.0,4.0,28.0,0.05,67.38,1004.12,5.5,10.38
2024-08-16,9.0,1.0,8.0,66.0,99.0,4.0,29.88,0.1,44.0,1003.38,4.88,11.25
2024-08-17,8.0,1.0,7.0,62.0,129.0,4.0,29.25,0.09,69.25,1004.38,5.62,8.88
2024-08-18,9.0,1.0,7.0,65.0,128.0,4.0,30.12,0.1,38.0,1004.0,6.25,9.88
2024-08-19,9.0,1.0,8.0,50.0,121.5,4.0,29.75,0.11,72.5,1002.75,6.38,11.75
2024-08-20,8.0,1.0,8.0,39.0,75.0,4.0,29.38,0.14,60.75,1002.88,6.25,9.88
2024-08-21,6.0,1.0,6.0,49.0,67.0,4.0,28.12,0.15,78.5,1004.5,6.12,10.88
2024-08-22,9.0,1.0,6.0,35.0,58.0,4.0,27.88,0.41,79.12,1006.38,6.88,13.12
2024-08-23,8.0,1.0,6.0,38.0,57.0,4.0,26.38,1.08,73.88,1008.25,5.0,10.62
2024-08-24,7.0,1.0,7.0,32.0,53.5,4.0,28.12,0.57,76.75,1007.5,6.88,12.5
2024-08-25,8.0,1.0,7.0,41.0,37.0,4.0,27.25,0.43,61.0,1006.88,6.25,11.38
2024-08-26,9.0,1.0,6.0,49.0,58.5,4.0,28.12,1.21,74.5,1005.38,7.25,11.62
2024-08-27,7.0,1.0,7.0,59.0,83.5,4.0,29.25,0.51,69.5,1005.25,6.88,12.0
2024-08-28,10.0,1.0,7.0,61.0,101.5,4.0,30.38,0.0,32.25,1004.12,5.62,9.88
2024-08-29,6.0,1.0,8.0,32.0,111.0,4.0,30.5,0.02,52.0,1003.12,5.5,8.62
2024-08-30,9.0,1.0,7.0,54.0,48.5,4.0,29.5,0.22,63.12,1004.0,6.25,13.12
2024-08-31,5.0,1.0,7.0,47.0,89.0,4.0,29.38,0.24,61.88,1005.62,10.0,15.88
2024-09-01,5.0,1.0,7.0,44.0,90.5,4.0,28.88,0.16,68.38,1006.5,6.38,12.88
2024-09-02,5.0,1.0,7.0,27.0,76.5,4.0,29.5,0.59,71.62,1007.12,5.5,10.5
2024-09-03,6.0,1.0,7.0,53.0,50.0,4.0,29.5,0.0,42.62,1006.62,4.5,9.0
2024-09-04,6.0,1.0,8.0,60.0,98.5,4.0,30.38,0.0,7.75,1002.75,4.62,9.38
2024-09-05,6.0,1.0,7.0,43.0,105.5,4.0,30.62,0.06,47.38,1001.0,7.25,12.38
2024-09-06,1.0,1.0,7.0,25.0,72.0,4.0,30.0,0.45,65.0,999.88,11.38,20.12
2024-09-07,3.0,1.0,7.0,17.0,41.5,4.0,25.75,4.4,79.5,994.38,29.62,54.0
2024-09-08,7.0,1.0,8.0,29.0,38.5,4.0,26.25,1.16,82.0,999.38,17.75,29.75
2024-09-09,7.0,1.0,7.0,21.0,45.5,4.0,25.75,3.0,91.75,1003.5,6.25,12.75
2024-09-10,7.0,1.0,7.0,20.0,44.0,4.0,24.75,1.55,88.62,1005.38,7.25,13.75
2024-09-11,6.0,1.0,8.0,29.0,43.0,5.0,24.38,3.2,94.88,1006.62,11.0,17.5
2024-09-12,7.0,1.0,7.0,29.0,65.0,14.01,24.88,1.11,83.75,1007.12,10.0,16.38
2024-09-13,4.0,1.0,9.0,18.85,70.5,4.0,27.25,0.01,63.5,1004.62,7.12,13.5
2024-09-14,5.16,10.78,16.03,51.65,130.0,14.7,28.12,0.11,40.88,1002.5,7.0,11.5
2024-09-15,10.02,17.37,17.41,27.91,161.0,11.32,28.5,0.24,73.5,1001.75,6.0,11.25
